Name,frame,x1,y1,x2,y2,label,person_id
9QbzS8bZXFE,60,58.384,65.28,436.24,422.4,12,0
9QbzS8bZXFE,60,58.384,65.28,436.24,422.4,80,0
9QbzS8bZXFE,60,300.44800000000004,118.08,649.4399999999999,420.0,12,1
9QbzS8bZXFE,60,300.44800000000004,118.08,649.4399999999999,420.0,80,1
9QbzS8bZXFE,61,58.35361099243164,65.25911712646484,436.199951171875,422.39239501953125,Nan,0
9QbzS8bZXFE,61,300.4229431152344,118.05785369873047,649.4051513671875,419.994140625,Nan,1
9QbzS8bZXFE,62,58.338401794433594,65.24864959716797,436.179931640625,422.3885498046875,Nan,0
9QbzS8bZXFE,62,300.4104309082031,118.04678344726562,649.3876953125,419.9911804199219,Nan,1
9QbzS8bZXFE,63,58.32318878173828,65.23820495605469,436.15985107421875,422.384765625,Nan,0
9QbzS8bZXFE,63,300.39788818359375,118.03569030761719,649.3702392578125,419.98828125,Nan,1
9QbzS8bZXFE,64,58.30799865722656,65.22774505615234,436.1398010253906,422.3809814453125,Nan,0
9QbzS8bZXFE,64,300.38531494140625,118.02460479736328,649.3527221679688,419.9853210449219,Nan,1
9QbzS8bZXFE,65,58.292808532714844,65.21730041503906,436.1197814941406,422.3771667480469,Nan,0
9QbzS8bZXFE,65,300.372802734375,118.01348876953125,649.3352661132812,419.98236083984375,Nan,1
9QbzS8bZXFE,66,58.2775993347168,65.20684814453125,436.0997314453125,422.3733825683594,Nan,0
9QbzS8bZXFE,66,300.3602600097656,118.0024185180664,649.3178100585938,419.9794006347656,Nan,1
9QbzS8bZXFE,67,58.26239013671875,65.19640350341797,436.07965087890625,422.36956787109375,Nan,0
9QbzS8bZXFE,67,300.3477478027344,117.99134826660156,649.3003540039062,419.9764709472656,Nan,1
9QbzS8bZXFE,68,58.247196197509766,65.18594360351562,436.05963134765625,422.36578369140625,Nan,0
9QbzS8bZXFE,68,300.335205078125,117.98026275634766,649.2828979492188,419.9735412597656,Nan,1
9QbzS8bZXFE,69,58.23200607299805,65.17549133300781,436.03961181640625,422.36199951171875,Nan,0
9QbzS8bZXFE,69,300.32269287109375,117.96917724609375,649.2654418945312,419.9705810546875,Nan,1
9QbzS8bZXFE,70,58.21681594848633,65.16504669189453,436.01959228515625,422.358154296875,Nan,0
9QbzS8bZXFE,70,300.31011962890625,117.95806121826172,649.248046875,419.9676513671875,Nan,1
9QbzS8bZXFE,71,58.20160675048828,65.15458679199219,435.99951171875,422.3544006347656,Nan,0
9QbzS8bZXFE,71,300.297607421875,117.94697570800781,649.2305908203125,419.9646911621094,Nan,1
9QbzS8bZXFE,72,58.18641662597656,65.14414978027344,435.9794921875,422.3505859375,Nan,0
9QbzS8bZXFE,72,300.28509521484375,117.93589782714844,649.213134765625,419.9617919921875,Nan,1
9QbzS8bZXFE,73,58.171226501464844,65.1336898803711,435.95947265625,422.3467712402344,Nan,0
9QbzS8bZXFE,73,300.2725524902344,117.9248275756836,649.1956176757812,419.95880126953125,Nan,1
9QbzS8bZXFE,74,58.15601348876953,65.12322998046875,435.939453125,422.343017578125,Nan,0
9QbzS8bZXFE,74,300.2600402832031,117.91375732421875,649.1781616210938,419.95587158203125,Nan,1
9QbzS8bZXFE,75,58.14082336425781,65.11279296875,435.9194030761719,422.3392028808594,Nan,0
9QbzS8bZXFE,75,300.2475280761719,117.90265655517578,649.1607666015625,419.9529113769531,Nan,1
9QbzS8bZXFE,76,58.12565231323242,65.10230255126953,435.8993835449219,422.33538818359375,Nan,0
9QbzS8bZXFE,76,300.2349548339844,117.89154052734375,649.143310546875,419.9499206542969,Nan,1
9QbzS8bZXFE,77,58.1104621887207,65.09186553955078,435.8793029785156,422.3315734863281,Nan,0
9QbzS8bZXFE,77,300.2224426269531,117.88043975830078,649.1258544921875,419.94696044921875,Nan,1
9QbzS8bZXFE,78,58.095272064208984,65.0814208984375,435.8592834472656,422.3277893066406,Nan,0
9QbzS8bZXFE,78,300.2099304199219,117.86933898925781,649.1084594726562,419.9439697265625,Nan,1
9QbzS8bZXFE,79,58.080081939697266,65.07096099853516,435.8392639160156,422.323974609375,Nan,0
9QbzS8bZXFE,79,300.1973571777344,117.85823822021484,649.0909423828125,419.9410095214844,Nan,1
9QbzS8bZXFE,80,58.06487274169922,65.06051635742188,435.8192443847656,422.3201904296875,Nan,0
9QbzS8bZXFE,80,300.184814453125,117.84716796875,649.073486328125,419.93804931640625,Nan,1
9QbzS8bZXFE,81,58.0496826171875,65.05007934570312,435.7992248535156,422.3163757324219,Nan,0
9QbzS8bZXFE,81,300.1722717285156,117.83605194091797,649.0559692382812,419.93511962890625,Nan,1
9QbzS8bZXFE,82,58.034507751464844,65.03961944580078,435.7792053222656,422.31256103515625,Nan,0
9QbzS8bZXFE,82,300.15972900390625,117.82493591308594,649.0385131835938,419.93212890625,Nan,1
9QbzS8bZXFE,83,58.019317626953125,65.0291748046875,435.7591857910156,422.30877685546875,Nan,0
9QbzS8bZXFE,83,300.14715576171875,117.81383514404297,649.0210571289062,419.9291687011719,Nan,1
9QbzS8bZXFE,84,58.004127502441406,65.01873779296875,435.7391357421875,422.3049621582031,Nan,0
9QbzS8bZXFE,84,300.1346435546875,117.80271911621094,649.0036010742188,419.9261779785156,Nan,1
9QbzS8bZXFE,85,57.988956451416016,65.00830841064453,435.7191162109375,422.3011474609375,Nan,0
9QbzS8bZXFE,85,300.1221008300781,117.7916488647461,648.9861450195312,419.92327880859375,Nan,1
9QbzS8bZXFE,86,57.9737663269043,64.99786376953125,435.6990661621094,422.2973327636719,Nan,0
9QbzS8bZXFE,86,300.1094970703125,117.78056335449219,648.9686279296875,419.9203186035156,Nan,1
9QbzS8bZXFE,87,57.958595275878906,64.98741912841797,435.6790466308594,422.2935485839844,Nan,0
9QbzS8bZXFE,87,300.096923828125,117.76946258544922,648.951171875,419.9173583984375,Nan,1
9QbzS8bZXFE,88,57.943424224853516,64.97697448730469,435.6590270996094,422.28973388671875,Nan,0
9QbzS8bZXFE,88,300.0843811035156,117.75837707519531,648.9336547851562,419.9143981933594,Nan,1
9QbzS8bZXFE,89,57.9282341003418,64.96653747558594,435.6390075683594,422.2859191894531,Nan,0
9QbzS8bZXFE,89,300.07183837890625,117.74728393554688,648.9161987304688,419.9114685058594,Nan,1
9QbzS8bZXFE,90,57.727999999999994,64.80000000000001,429.024,423.36,12,0
9QbzS8bZXFE,90,320.128,117.12,652.064,422.4,12,1
9QbzS8bZXFE,90,320.128,117.12,652.064,422.4,80,1
9QbzS8bZXFE,91,57.697872161865234,64.77913665771484,428.984130859375,423.35235595703125,Nan,0
9QbzS8bZXFE,91,320.1041564941406,117.09790802001953,652.0302734375,422.39404296875,Nan,1
9QbzS8bZXFE,92,57.68281936645508,64.76870727539062,428.9642028808594,423.3485412597656,Nan,0
9QbzS8bZXFE,92,320.09222412109375,117.08683776855469,652.013427734375,422.3910217285156,Nan,1
9QbzS8bZXFE,93,57.667747497558594,64.75828552246094,428.9443054199219,423.3446960449219,Nan,0
9QbzS8bZXFE,93,320.0802917480469,117.07579040527344,651.99658203125,422.3880310058594,Nan,1
9QbzS8bZXFE,94,57.652671813964844,64.74785614013672,428.9244079589844,423.34088134765625,Nan,0
9QbzS8bZXFE,94,320.0683898925781,117.06475067138672,651.979736328125,422.38507080078125,Nan,1
9QbzS8bZXFE,95,57.63759994506836,64.7374267578125,428.9044494628906,423.3370666503906,Nan,0
9QbzS8bZXFE,95,320.05645751953125,117.05370330810547,651.9628295898438,422.382080078125,Nan,1
9QbzS8bZXFE,96,57.62252426147461,64.72701263427734,428.884521484375,423.3332214355469,Nan,0
9QbzS8bZXFE,96,320.0445556640625,117.04266357421875,651.9459838867188,422.3791198730469,Nan,1
9QbzS8bZXFE,97,57.607452392578125,64.71659851074219,428.86456298828125,423.32940673828125,Nan,0
9QbzS8bZXFE,97,320.0326232910156,117.03160095214844,651.9291381835938,422.37615966796875,Nan,1
9QbzS8bZXFE,98,57.59238052368164,64.70618438720703,428.8446350097656,423.3255615234375,Nan,0
9QbzS8bZXFE,98,320.0206604003906,117.0205307006836,651.9122314453125,422.3731689453125,Nan,1
9QbzS8bZXFE,99,57.57732391357422,64.69577026367188,428.82476806640625,423.3217468261719,Nan,0
9QbzS8bZXFE,99,320.0087585449219,117.00949096679688,651.8953857421875,422.37017822265625,Nan,1
9QbzS8bZXFE,100,57.56227111816406,64.68535614013672,428.8048400878906,423.3179016113281,Nan,0
9QbzS8bZXFE,100,319.996826171875,116.99845886230469,651.8785400390625,422.3672180175781,Nan,1
9QbzS8bZXFE,101,57.54719924926758,64.67494201660156,428.7849426269531,423.3140563964844,Nan,0
9QbzS8bZXFE,101,319.9848937988281,116.98738861083984,651.8616943359375,422.3641662597656,Nan,1
9QbzS8bZXFE,102,57.53212356567383,64.66451263427734,428.7650146484375,423.3102722167969,Nan,0
9QbzS8bZXFE,102,319.97296142578125,116.9763412475586,651.8448486328125,422.3612060546875,Nan,1
9QbzS8bZXFE,103,57.517051696777344,64.65409851074219,428.7450866699219,423.3064270019531,Nan,0
9QbzS8bZXFE,103,319.9610290527344,116.96530151367188,651.8279418945312,422.35821533203125,Nan,1
9QbzS8bZXFE,104,57.50197982788086,64.64366912841797,428.72515869140625,423.3025817871094,Nan,0
9QbzS8bZXFE,104,319.9490661621094,116.95425415039062,651.81103515625,422.3552551269531,Nan,1
9QbzS8bZXFE,105,57.48690414428711,64.63325500488281,428.7052307128906,423.29876708984375,Nan,0
9QbzS8bZXFE,105,319.9371643066406,116.94319915771484,651.794189453125,422.352294921875,Nan,1
9QbzS8bZXFE,106,57.47185134887695,64.62281036376953,428.6853332519531,423.2948913574219,Nan,0
9QbzS8bZXFE,106,319.92523193359375,116.9321517944336,651.7772827148438,422.3493347167969,Nan,1
9QbzS8bZXFE,107,57.45716857910156,64.61355590820312,428.67181396484375,423.318603515625,Nan,0
9QbzS8bZXFE,107,319.91326904296875,116.92108154296875,651.7603759765625,422.3463134765625,Nan,1
9QbzS8bZXFE,108,57.45951461791992,64.65687561035156,428.9345703125,424.5304870605469,Nan,0
9QbzS8bZXFE,109,-1,-1,-1,-1,Nan,Nan
