Name,frame,x1,y1,x2,y2,label,person_id
Ekwy7wzLfjc,91,329.6119384765625,10.318575859069824,1347.8443603515625,1079.9842529296875,Nan,18495
Ekwy7wzLfjc,92,329.5650634765625,10.30216121673584,1347.7830810546875,1079.96875,Nan,18495
Ekwy7wzLfjc,93,329.51824951171875,10.285745620727539,1347.721923828125,1079.9530029296875,Nan,18495
Ekwy7wzLfjc,94,329.4714660644531,10.269363403320312,1347.66064453125,1079.9373779296875,Nan,18495
Ekwy7wzLfjc,95,329.4247131347656,10.252947807312012,1347.5994873046875,1079.9217529296875,Nan,18495
Ekwy7wzLfjc,96,329.3777160644531,10.236532211303711,1347.5380859375,1079.9061279296875,Nan,18495
Ekwy7wzLfjc,97,329.3310241699219,10.220117568969727,1347.47705078125,1079.890380859375,Nan,18495
Ekwy7wzLfjc,98,329.2841796875,10.203734397888184,1347.415771484375,1079.874755859375,Nan,18495
Ekwy7wzLfjc,99,329.23736572265625,10.1873197555542,1347.3546142578125,1079.859130859375,Nan,18495
Ekwy7wzLfjc,100,329.19049072265625,10.170904159545898,1347.293212890625,1079.843505859375,Nan,18495
Ekwy7wzLfjc,101,329.1437072753906,10.154489517211914,1347.232177734375,1079.827880859375,Nan,18495
Ekwy7wzLfjc,102,329.0968933105469,10.138106346130371,1347.1707763671875,1079.8121337890625,Nan,18495
Ekwy7wzLfjc,103,329.0501403808594,10.12169075012207,1347.109619140625,1079.7965087890625,Nan,18495
Ekwy7wzLfjc,104,329.0033264160156,10.105276107788086,1347.0484619140625,1079.7808837890625,Nan,18495
Ekwy7wzLfjc,105,328.9565734863281,10.088861465454102,1346.9871826171875,1079.7652587890625,Nan,18495
Ekwy7wzLfjc,106,328.90972900390625,10.0724458694458,1346.926025390625,1079.7496337890625,Nan,18495
Ekwy7wzLfjc,107,328.8629150390625,10.056062698364258,1346.86474609375,1079.73388671875,Nan,18495
Ekwy7wzLfjc,108,328.816162109375,10.039648056030273,1346.8037109375,1079.71826171875,Nan,18495
Ekwy7wzLfjc,109,328.769287109375,10.023232460021973,1346.7423095703125,1079.70263671875,Nan,18495
Ekwy7wzLfjc,110,328.7225036621094,10.006817817687988,1346.68115234375,1079.68701171875,Nan,18495
Ekwy7wzLfjc,111,328.6756896972656,9.990434646606445,1346.619873046875,1079.6712646484375,Nan,18495
Ekwy7wzLfjc,112,328.6288757324219,9.974020004272461,1346.55859375,1079.6556396484375,Nan,18495
Ekwy7wzLfjc,113,328.58209228515625,9.95760440826416,1346.4974365234375,1079.6400146484375,Nan,18495
Ekwy7wzLfjc,114,328.5352783203125,9.94118881225586,1346.4361572265625,1079.6243896484375,Nan,18495
Ekwy7wzLfjc,115,328.488525390625,9.924806594848633,1346.375,1079.6087646484375,Nan,18495
Ekwy7wzLfjc,116,328.44171142578125,9.908390998840332,1346.3138427734375,1079.593017578125,Nan,18495
Ekwy7wzLfjc,117,328.39495849609375,9.891976356506348,1346.252685546875,1079.5775146484375,Nan,18495
Ekwy7wzLfjc,118,328.34820556640625,9.875560760498047,1346.19140625,1079.561767578125,Nan,18495
Ekwy7wzLfjc,119,328.3014221191406,9.859146118164062,1346.1302490234375,1079.546142578125,Nan,18495
Ekwy7wzLfjc,151,328.2546691894531,9.84276294708252,1346.069091796875,1079.530517578125,Nan,18495
Ekwy7wzLfjc,152,328.2079162597656,9.826347351074219,1346.0078125,1079.5147705078125,Nan,18495
Ekwy7wzLfjc,153,328.1611022949219,9.809932708740234,1345.94677734375,1079.4991455078125,Nan,18495
Ekwy7wzLfjc,154,328.1142883300781,9.79351806640625,1345.8853759765625,1079.4835205078125,Nan,18495
Ekwy7wzLfjc,155,328.0675048828125,9.777134895324707,1345.82421875,1079.4678955078125,Nan,18495
Ekwy7wzLfjc,156,328.0206298828125,9.760719299316406,1345.76318359375,1079.4521484375,Nan,18495
Ekwy7wzLfjc,157,327.973876953125,9.744304656982422,1345.7020263671875,1079.4366455078125,Nan,18495
Ekwy7wzLfjc,158,327.9271240234375,9.727889060974121,1345.640869140625,1079.4208984375,Nan,18495
Ekwy7wzLfjc,159,327.88037109375,9.711474418640137,1345.57958984375,1079.4052734375,Nan,18495
Ekwy7wzLfjc,160,327.8335876464844,9.695091247558594,1345.5185546875,1079.3896484375,Nan,18495
Ekwy7wzLfjc,161,327.7868347167969,9.67867660522461,1345.457275390625,1079.3740234375,Nan,18495
Ekwy7wzLfjc,162,327.7401428222656,9.662261009216309,1345.39599609375,1079.3582763671875,Nan,18495
Ekwy7wzLfjc,163,327.6934509277344,9.645845413208008,1345.3349609375,1079.3426513671875,Nan,18495
Ekwy7wzLfjc,164,327.6465759277344,9.629463195800781,1345.2738037109375,1079.3270263671875,Nan,18495
Ekwy7wzLfjc,165,327.5997314453125,9.61304759979248,1345.2125244140625,1079.311279296875,Nan,18495
Ekwy7wzLfjc,166,327.55291748046875,9.596632957458496,1345.1512451171875,1079.2957763671875,Nan,18495
Ekwy7wzLfjc,167,327.506103515625,9.580217361450195,1345.090087890625,1079.280029296875,Nan,18495
Ekwy7wzLfjc,168,327.45928955078125,9.563835144042969,1345.02880859375,1079.264404296875,Nan,18495
Ekwy7wzLfjc,169,327.4124450683594,9.547419548034668,1344.967529296875,1079.248779296875,Nan,18495
Ekwy7wzLfjc,170,327.3656311035156,9.531003952026367,1344.906494140625,1079.233154296875,Nan,18495
Ekwy7wzLfjc,171,327.3188781738281,9.514589309692383,1344.84521484375,1079.217529296875,Nan,18495
Ekwy7wzLfjc,172,327.2720642089844,9.498174667358398,1344.7840576171875,1079.2017822265625,Nan,18495
Ekwy7wzLfjc,173,327.2253112792969,9.481791496276855,1344.722900390625,1079.1861572265625,Nan,18495
Ekwy7wzLfjc,174,327.1785888671875,9.465375900268555,1344.66162109375,1079.1705322265625,Nan,18495
Ekwy7wzLfjc,175,327.13189697265625,9.44896125793457,1344.6005859375,1079.1549072265625,Nan,18495
Ekwy7wzLfjc,176,327.08514404296875,9.43254566192627,1344.539306640625,1079.13916015625,Nan,18495
Ekwy7wzLfjc,177,327.03851318359375,9.416098594665527,1344.4783935546875,1079.12353515625,Nan,18495
Ekwy7wzLfjc,178,326.99176025390625,9.399619102478027,1344.4171142578125,1079.1077880859375,Nan,18495
Ekwy7wzLfjc,179,326.94500732421875,9.383203506469727,1344.35595703125,1079.0921630859375,Nan,18495
