Name,frame,x1,y1,x2,y2,label,person_id
2bxKkUgcqpk,60,297.168,86.88,436.24,327.84000000000003,12,1
2bxKkUgcqpk,60,382.448,60.96,467.72799999999995,336.0,12,0
2bxKkUgcqpk,61,297.1343688964844,86.85729217529297,436.19976806640625,327.834716796875,Nan,1
2bxKkUgcqpk,62,297.1175231933594,86.8459243774414,436.1795959472656,327.83209228515625,Nan,1
2bxKkUgcqpk,63,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,64,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,65,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,66,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,67,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,68,-1,-1,-1,-1,Nan,Nan
2bxKkUgcqpk,69,294.28448486328125,48.09316635131836,476.6270751953125,452.74566650390625,Nan,15816
2bxKkUgcqpk,70,294.2683410644531,48.08375549316406,476.60693359375,452.7408752441406,Nan,15816
2bxKkUgcqpk,71,294.2521667480469,48.0743408203125,476.5867614746094,452.7361145019531,Nan,15816
2bxKkUgcqpk,72,294.2359313964844,48.06489944458008,476.56658935546875,452.7312927246094,Nan,15816
2bxKkUgcqpk,73,294.2197265625,48.05548858642578,476.54644775390625,452.7265319824219,Nan,15816
2bxKkUgcqpk,74,294.2035217285156,48.046043395996094,476.52630615234375,452.7217102050781,Nan,15816
2bxKkUgcqpk,75,294.18731689453125,48.03660583496094,476.5061340332031,452.7169189453125,Nan,15816
2bxKkUgcqpk,76,294.171142578125,48.027191162109375,476.4859619140625,452.7121276855469,Nan,15816
2bxKkUgcqpk,77,294.1549377441406,48.01774978637695,476.4657897949219,452.70733642578125,Nan,15816
2bxKkUgcqpk,78,294.13873291015625,48.00830841064453,476.44561767578125,452.7025146484375,Nan,15816
2bxKkUgcqpk,79,294.12249755859375,47.99890899658203,476.4254150390625,452.6977233886719,Nan,15816
2bxKkUgcqpk,80,294.1063537597656,47.98946762084961,476.4053039550781,452.6929016113281,Nan,15816
2bxKkUgcqpk,81,294.09014892578125,47.98002624511719,476.3851623535156,452.6881103515625,Nan,15816
2bxKkUgcqpk,82,294.0739440917969,47.97060012817383,476.364990234375,452.68328857421875,Nan,15816
2bxKkUgcqpk,83,294.0577392578125,47.96118927001953,476.3448181152344,452.67852783203125,Nan,15816
2bxKkUgcqpk,84,294.04150390625,47.95177459716797,476.3246765136719,452.6737365722656,Nan,15816
2bxKkUgcqpk,85,294.02532958984375,47.94233322143555,476.30450439453125,452.6689453125,Nan,15816
2bxKkUgcqpk,86,294.00909423828125,47.93292236328125,476.2842712402344,452.6641540527344,Nan,15816
2bxKkUgcqpk,87,293.9928894042969,47.923492431640625,476.2641296386719,452.6593322753906,Nan,15816
2bxKkUgcqpk,88,293.9766845703125,47.9140510559082,476.24395751953125,452.6545104980469,Nan,15816
2bxKkUgcqpk,89,293.96044921875,47.904640197753906,476.22381591796875,452.64971923828125,Nan,15816
2bxKkUgcqpk,90,301.76,46.08,467.072,328.8,12,0
